FECHA;INDICATIVO;NOMBRE;PROVINCIA;ALTITUD;TMEDIA;PRECIPITACION;TMIN;HORATMIN;TMAX;HORATMAX;DIR;VELMEDIA;RACHA;HORARACHA;SOL;PRESMAX;HORAPRESMAX;PRESMIN;HORAPRESMIN
04/11/2020;8178D;ALBACETE;ALBACETE;676;10.9;12.5;9.4;8:45;12.4;14:06;6;2.2;8.3;18:00;0;946.5;0;940.5;17
05/11/2020;8178D;ALBACETE;ALBACETE;676;12.2;6.5;10.4;0:10;14;16:38;10;2.8;13.3;1:50;0;944.6;8;941.1;14
06/11/2020;8178D;ALBACETE;ALBACETE;676;15.4;7.9;10.8;0:10;19.9;12:18;8;2.5;10;11:50;3.1;943.8;0;939.3;23
07/11/2020;8178D;ALBACETE;ALBACETE;676;13.4;0.1;9.8;23:59;17.1;12:50;25;1.7;11.7;12:07;;947.2;24;938.9;5
08/11/2020;8178D;ALBACETE;ALBACETE;676;12;0;5.6;7:10;18.5;14:10;13;0.8;4.7;15:30;;947.2;0;944.8;18
09/11/2020;8178D;ALBACETE;ALBACETE;676;12.8;0;6.7;6:20;18.9;12:19;28;0.3;5.8;11:41;7.2;947.5;24;944.7;4
10/11/2020;8178D;ALBACETE;ALBACETE;676;12.7;0;6.6;7:05;18.8;14:39;35;0;3.1;15:50;5.8;949.7;11;947.5;Varias
11/11/2020;8178D;ALBACETE;ALBACETE;676;12.8;0;7.4;0:50;18.1;13:18;14;0.8;5;13:00;7.3;949.6;0;945.9;16
12/11/2020;8178D;ALBACETE;ALBACETE;676;12.1;0;5.9;7:40;18.3;13:58;12;0.6;5.3;15:50;6.4;947;0;943.7;15
13/11/2020;8178D;ALBACETE;ALBACETE;676;14;0;8.3;7:10;19.7;14:00;16;0;4.2;23:40;7.1;944.9;23;943.1;15
14/11/2020;8178D;ALBACETE;ALBACETE;676;13.2;0.9;10.1;7:40;16.4;15:10;12;0.3;4.2;0:10;;945.2;22;943.8;16
15/11/2020;8178D;ALBACETE;ALBACETE;676;15.8;0;9.7;7:20;21.9;14:52;27;0.6;7.2;10:39;;946.2;10;944.7;4
16/11/2020;8178D;ALBACETE;ALBACETE;676;15.4;0;10.9;23:59;20;14:56;99;0.6;4.7;Varias;3.1;948.9;24;944.9;5
17/11/2020;8178D;ALBACETE;ALBACETE;676;14.6;0;8.6;7:10;20.6;15:00;25;0.6;4.4;13:32;7.7;950.2;23;948.5;3
18/11/2020;8178D;ALBACETE;ALBACETE;676;13.9;0;6.1;5:56;21.7;14:37;29;0.3;3.9;14:51;9.1;950.6;10;948.9;15
19/11/2020;8178D;ALBACETE;ALBACETE;676;13.6;0;6.8;7:40;20.3;15:14;33;0;2.5;15:00;7.7;953.4;11;950.4;Varias
20/11/2020;8178D;ALBACETE;ALBACETE;676;11.4;0;4.6;7:50;18.3;14:45;8;0.6;4.2;12:40;8.6;952.6;0;948.5;16
21/11/2020;8178D;ALBACETE;ALBACETE;676;9.7;0;2.6;6:40;16.8;15:00;13;;5.8;21:15;8.7;950.8;22;948.7;6
22/11/2020;8178D;ALBACETE;ALBACETE;676;8.2;0;1.9;Varias;14.5;15:22;33;0.3;2.8;13:00;6;951.1;10;948.5;15
23/11/2020;8178D;ALBACETE;ALBACETE;676;8;0;-0.9;5:24;16.8;14:47;99;0.8;4.7;Varias;8.3;950.6;11;947.9;16
24/11/2020;8178D;ALBACETE;ALBACETE;676;7.8;0;0.3;7:10;15.4;14:53;12;0;4.4;2:20;7.5;948.2;0;942.7;24
25/11/2020;8178D;ALBACETE;ALBACETE;676;9.4;0.3;1.9;5:20;16.9;13:42;13;0.3;5.8;Varias;6.1;942.7;0;936.9;16
26/11/2020;8178D;ALBACETE;ALBACETE;676;11.6;4.1;7.5;3:10;15.8;12:27;9;2.2;10.8;11:13;2.3;937.4;0;933.6;15
27/11/2020;8178D;ALBACETE;ALBACETE;676;9.2;25.5;6.7;21:10;11.6;2:10;4;1.9;8.3;1:00;0.1;934.2;0;928.4;24
28/11/2020;8178D;ALBACETE;ALBACETE;676;8.5;0;5.2;23:59;11.8;14:10;28;0.8;6.4;12:10;;935.9;24;928.8;3
29/11/2020;8178D;ALBACETE;ALBACETE;676;7.9;0;2.3;6:08;13.5;15:20;6;0.3;3.3;12:30;;943;24;935.9;0
30/11/2020;8178D;ALBACETE;ALBACETE;676;9.1;0;2.7;6:40;15.5;15:14;5;0.6;3.6;14:52;4.8;946.5;24;943;0
01/12/2020;8178D;ALBACETE;ALBACETE;676;9;0;2.7;4:39;15.3;14:31;99;0.6;5.8;Varias;4.5;946.5;0;940.2;24
02/12/2020;8178D;ALBACETE;ALBACETE;676;6.9;0;1.4;23:50;12.4;14:38;25;0.8;8.3;11:56;8;940.2;0;936.8;13
03/12/2020;8178D;ALBACETE;ALBACETE;676;4.6;0;-1.6;7:44;10.7;14:25;27;0.8;8.1;23:20;8.6;940;0;927;24
04/12/2020;8178D;ALBACETE;ALBACETE;676;5.2;2.9;1.2;21:40;9.1;11:10;26;2.2;20.6;9:10;2.5;927;0;920.1;16
05/12/2020;8178D;ALBACETE;ALBACETE;676;3.6;0;0.6;7:20;6.7;14:30;28;2.5;11.7;18:40;;931.2;23;921.7;0
06/12/2020;8178D;ALBACETE;ALBACETE;676;4.4;0;1.3;7:50;7.5;13:10;27;1.9;12.5;12:40;;935.9;23;931;1
07/12/2020;8178D;ALBACETE;ALBACETE;676;8.4;6.1;4.6;0:00;12.3;13:40;26;4.4;17.8;16:20;;935.4;0;930.5;24
08/12/2020;8178D;ALBACETE;ALBACETE;676;6.6;1.1;3;4:00;10.2;13:00;;;;;;938.1;24;929.1;2
09/12/2020;8178D;ALBACETE;ALBACETE;676;5.1;0;1;5:30;9.2;13:29;29;1.7;9.7;11:20;8.7;942.1;11;938.1;0
10/12/2020;8178D;ALBACETE;ALBACETE;676;9.1;0.6;4.2;1:00;14;Varias;27;3.3;14.2;12:45;0;940.5;0;933.9;13
11/12/2020;8178D;ALBACETE;ALBACETE;676;13.8;0.1;11.7;0:10;16;11:44;25;4.4;16.9;21:30;1;936.1;0;932.4;Varias
12/12/2020;8178D;ALBACETE;ALBACETE;676;11.5;0;8;23:30;15;13:40;28;1.9;12.8;6:00;7;941;24;934.3;0
13/12/2020;8178D;ALBACETE;ALBACETE;676;10;0;5.1;7:38;14.9;15:10;27;0.3;3.9;12:00;4;941.1;11;938.3;24
14/12/2020;8178D;ALBACETE;ALBACETE;676;10.7;0.3;5.1;4:20;16.3;13:25;27;0.6;8.6;15:31;1.7;938.1;0;935.8;13
15/12/2020;8178D;ALBACETE;ALBACETE;676;9.6;0;5.2;23:59;13.9;14:02;26;1.1;7.8;10:15;7.8;941.3;22;937;1
16/12/2020;8178D;ALBACETE;ALBACETE;676;8.1;0;0.9;6:13;15.3;14:10;7;0;5.3;14:45;8.1;941.6;24;938.6;15
17/12/2020;8178D;ALBACETE;ALBACETE;676;7.8;0;0.7;5:46;14.8;15:26;25;0;3.3;20:27;7.9;946.6;21;941.6;0
18/12/2020;8178D;ALBACETE;ALBACETE;676;8.8;0;0.9;6:13;16.6;14:57;21;0;3.3;20:40;7.6;946.8;10;943.7;15
19/12/2020;8178D;ALBACETE;ALBACETE;676;8.1;1.7;2.2;6:50;14;12:30;28;0.8;7.8;13:49;;944.5;10;942.1;15
20/12/2020;8178D;ALBACETE;ALBACETE;676;9.3;0;5;23:59;13.6;13:50;25;1.1;6.7;12:30;;950.2;24;943.5;4
21/12/2020;8178D;ALBACETE;ALBACETE;676;8;0.1;1.9;6:10;14.1;14:12;29;0.3;5.3;15:07;4.5;951.9;10;950;5
22/12/2020;8178D;ALBACETE;ALBACETE;676;6.5;0.1;3.8;23:50;9.2;15:22;27;0.3;3.6;0:40;0;951.4;0;948.3;24
23/12/2020;8178D;ALBACETE;ALBACETE;676;9.3;0;2.1;7:10;16.5;13:56;35;0.3;5.6;13:40;7.8;948.8;11;946.2;15
24/12/2020;8178D;ALBACETE;ALBACETE;676;11.4;0;7.3;6:40;15.6;13:40;28;0.3;5.6;14:00;;946.8;0;943.6;17
25/12/2020;8178D;ALBACETE;ALBACETE;676;5.1;0;-0.7;23:59;10.9;13:20;3;0.3;5;14:10;;949.4;24;944.1;Varias
26/12/2020;8178D;ALBACETE;ALBACETE;676;3.4;0;-1.9;5:00;8.6;14:50;25;1.4;5.3;6:40;;949.4;0;944.5;24
27/12/2020;8178D;ALBACETE;ALBACETE;676;5.2;0;-2.1;7:45;12.6;14:10;28;1.9;10.8;23:40;;944.5;0;928.8;24
28/12/2020;8178D;ALBACETE;ALBACETE;676;6.4;1.4;2.5;23:50;10.3;14:40;26;4.2;19.4;8:04;6.7;929.2;24;922;7
29/12/2020;8178D;ALBACETE;ALBACETE;676;4.8;0.8;1.8;23:10;7.7;14:41;26;1.9;12.5;15:10;0.6;934.1;24;928.7;5
30/12/2020;8178D;ALBACETE;ALBACETE;676;4;0;-0.3;7:30;8.2;15:10;26;1.1;7.2;15:30;8.3;941.3;11;934.1;0
31/12/2020;8178D;ALBACETE;ALBACETE;676;3.6;3.5;-2.5;7:10;9.8;13:20;30;0.6;8.6;14:00;;940.9;0;932.9;24
01/01/2021;8178D;ALBACETE;ALBACETE;676;3.8;0.9;0.8;3:10;6.8;14:10;27;2.5;13.1;14:10;;933.5;24;930.6;7
02/01/2021;8178D;ALBACETE;ALBACETE;676;1.7;0;-1.1;7:20;4.5;12:50;27;2.2;13.9;12:20;;936.2;24;933.1;7
03/01/2021;8178D;ALBACETE;ALBACETE;676;2.4;0;-2.1;7:00;6.8;15:00;;;;;;937.4;11;935.8;5
04/01/2021;8178D;ALBACETE;ALBACETE;676;2.1;;-0.7;23:40;4.9;12:53;29;0.8;7.8;11:26;1.7;936.2;0;933.1;14
05/01/2021;8178D;ALBACETE;ALBACETE;676;0.4;0;-4.5;8:20;5.2;15:40;35;0.3;3.3;12:20;2.6;935.9;11;933.6;18
06/01/2021;8178D;ALBACETE;ALBACETE;676;-0.7;3.4;-8;7:33;6.6;14:45;6;0.3;6.4;22:41;;936.4;11;933.9;1
07/01/2021;8178D;ALBACETE;ALBACETE;676;0.4;14.9;0.1;Varias;0.8;9:50;7;0.8;4.2;12:40;;934.6;0;932.1;13
08/01/2021;8178D;ALBACETE;ALBACETE;676;0.7;22.8;0;1:30;1.4;21:00;5;0.8;5.8;21:00;;933.1;0;926.9;24
09/01/2021;8178D;ALBACETE;ALBACETE;676;0.2;0.4;-2.2;23:59;2.7;13:50;7;0.3;3.1;18:30;;929.8;24;925.8;7
10/01/2021;8178D;ALBACETE;ALBACETE;676;-1.6;2.1;-3.6;6:40;0.4;16:10;26;0;1.9;5:40;;937.9;24;929.8;0
11/01/2021;8178D;ALBACETE;ALBACETE;676;-3;0;-9.4;23:59;3.5;14:17;99;0.3;2.8;Varias;4.3;947.1;24;937.9;0
12/01/2021;8178D;ALBACETE;ALBACETE;676;-4;0;-11.3;7:53;3.2;14:25;26;0;5;15:20;8.9;951.1;11;947.1;0
13/01/2021;8178D;ALBACETE;ALBACETE;676;-0.8;0;-7.5;6:40;6;15:15;26;0.3;3.6;15:25;8.9;951.2;11;949.2;16
14/01/2021;8178D;ALBACETE;ALBACETE;676;0.6;0;-7.3;3:10;8.4;14:07;1;0.6;4.7;20:26;5.2;949.5;0;945.9;14
15/01/2021;8178D;ALBACETE;ALBACETE;676;1.1;0;-4.6;4:20;6.8;14:55;27;1.7;8.9;21:26;8.9;949.2;11;946.8;24
16/01/2021;8178D;ALBACETE;ALBACETE;676;2.7;0;-2.7;23:59;8.1;14:16;99;1.4;8.1;Varias;9;951.4;24;946.1;3
17/01/2021;8178D;ALBACETE;ALBACETE;676;1.6;0;-5.5;7:39;8.6;15:19;26;0.6;5.8;17:20;9.1;951.7;10;949;15
18/01/2021;8178D;ALBACETE;ALBACETE;676;2.6;0;-3.8;4:40;9;15:18;99;0.6;2.5;Varias;9.2;950.6;11;948.7;16
19/01/2021;8178D;ALBACETE;ALBACETE;676;0.6;0;-7.1;7:00;8.3;15:31;29;0.3;2.5;14:47;6.9;949.6;0;942.8;24
20/01/2021;8178D;ALBACETE;ALBACETE;676;1.8;2.3;-4.6;6:20;8.3;19:00;25;0.3;6.7;18:50;0;942.8;0;934.9;18
21/01/2021;8178D;ALBACETE;ALBACETE;676;8.2;0.1;5;3:10;11.4;12:23;23;1.9;10;16:20;6.3;940.5;11;936.4;0
22/01/2021;8178D;ALBACETE;ALBACETE;676;8.6;1.7;5.3;23:59;12;7:27;29;4.2;19.4;7:51;2.1;939.8;24;930.3;7
23/01/2021;8178D;ALBACETE;ALBACETE;676;7.6;0;4.5;4:05;10.7;23:20;24;4.7;16.7;22:30;3.4;940.3;11;932.5;24
24/01/2021;8178D;ALBACETE;ALBACETE;676;10.2;0;7.4;21:50;13.1;12:59;25;3.1;16.4;5:40;7.2;939.5;24;932;1
25/01/2021;8178D;ALBACETE;ALBACETE;676;11.1;Ip;7.9;0:10;14.3;15:13;24;3.1;16.4;15:45;1.2;940.9;24;935;14
26/01/2021;8178D;ALBACETE;ALBACETE;676;12.7;0.5;10.8;7:10;14.6;16:20;99;0.8;7.2;Varias;1;947.3;22;940.9;0
27/01/2021;8178D;ALBACETE;ALBACETE;676;13.2;0.1;9.9;23:59;16.6;15:30;27;2.2;9.2;13:58;3.6;948.9;12;946.7;5
28/01/2021;8178D;ALBACETE;ALBACETE;676;12.4;0.1;7.5;23:59;17.2;15:50;26;0.3;4.2;Varias;3.4;949.1;11;946.4;Varias
29/01/2021;8178D;ALBACETE;ALBACETE;676;12.2;0;3.8;7:00;20.6;15:48;31;0.6;6.1;15:30;9.2;946.6;0;942.7;16
30/01/2021;8178D;ALBACETE;ALBACETE;676;11.2;0;8.1;23:40;14.3;Varias;27;4.7;17.8;11:20;7.3;942.8;0;935.1;17
31/01/2021;8178D;ALBACETE;ALBACETE;676;9;0;6.6;5:29;11.5;22:10;;5;;;2.7;938.3;11;935.9;3
01/02/2021;8178D;ALBACETE;ALBACETE;676;12.6;0;8.5;23:40;16.8;13:37;26;4.4;15.6;12:14;9.4;942;24;936.1;4
02/02/2021;8178D;ALBACETE;ALBACETE;676;11.4;0;5.7;5:05;17.2;14:38;28;1.1;9.4;11:37;8.9;943.2;11;940;17
03/02/2021;8178D;ALBACETE;ALBACETE;676;11.6;0;7.8;8:40;15.5;15:52;27;0.8;7.2;6:50;2.4;940.8;11;937.6;17
04/02/2021;8178D;ALBACETE;ALBACETE;676;12.2;0;5.7;7:10;18.7;14:23;12;1.1;7.8;11:15;3;937.8;0;932.1;15
05/02/2021;8178D;ALBACETE;ALBACETE;676;11.4;3.6;5.8;7:20;17;14:11;14;1.9;8.3;15:00;5.9;938;0;927;18
06/02/2021;8178D;ALBACETE;ALBACETE;676;8.6;0;4.7;7:10;12.4;13:08;23;1.7;11.4;12:00;3.3;929;24;926.2;2
07/02/2021;8178D;ALBACETE;ALBACETE;676;7.8;0.1;5.4;22:20;10.2;15:10;27;3.1;11.7;19:38;3;932.5;22;928.9;4
08/02/2021;8178D;ALBACETE;ALBACETE;676;8.7;0.9;5.9;0:10;11.5;14:13;28;3.9;17.5;Varias;8.4;933.4;24;926.7;7
09/02/2021;8178D;ALBACETE;ALBACETE;676;9.6;Ip;6.4;1:24;12.8;15:10;25;3.3;16.1;14:20;1.2;933.4;0;928.7;17
10/02/2021;8178D;ALBACETE;ALBACETE;676;11.2;0;7.5;23:59;15;15:02;28;1.9;15.3;10:03;8.9;941.9;24;930.3;6
11/02/2021;8178D;ALBACETE;ALBACETE;676;10.5;0;5.4;5:22;15.6;13:00;25;0.6;6.7;14:34;2;943.6;11;941.9;0
12/02/2021;8178D;ALBACETE;ALBACETE;676;11.2;0;7.3;23:59;15.2;14:50;28;1.4;13.9;13:49;8;945.8;24;941.6;7
13/02/2021;8178D;ALBACETE;ALBACETE;676;10;0;3.5;7:10;16.4;15:20;99;0.6;7.8;Varias;;949;24;945.8;0
14/02/2021;8178D;ALBACETE;ALBACETE;676;9.3;0;1.6;7:13;17;14:42;22;0.3;8.9;15:30;;954.3;23;949;0
15/02/2021;8178D;ALBACETE;ALBACETE;676;10;0;5.8;23:59;14.3;14:23;12;2.2;9.2;11:20;9;954.7;11;952.8;17
16/02/2021;8178D;ALBACETE;ALBACETE;676;11.7;0;4;7:10;19.4;16:06;20;0.8;7.5;2:20;9.8;952.9;0;947.6;17
17/02/2021;8178D;ALBACETE;ALBACETE;676;11.8;0;1.8;7:10;21.9;15:48;99;0.6;3.3;Varias;9.4;947.8;0;942.9;24
18/02/2021;8178D;ALBACETE;ALBACETE;676;11.8;0;3.4;5:00;20.1;14:12;28;0.3;6.9;15:34;9.6;943.5;24;941.1;14
19/02/2021;8178D;ALBACETE;ALBACETE;676;12.2;0;2.4;7:00;21.9;15:44;11;1.1;5.8;12:50;9.8;944.4;9;941;17
20/02/2021;8178D;ALBACETE;ALBACETE;676;14.2;0;8.1;Varias;20.3;14:20;11;1.9;8.6;12:40;;941.4;0;936.8;17
21/02/2021;8178D;ALBACETE;ALBACETE;676;9.2;11.3;6.6;23:50;11.8;16:10;27;1.7;8.9;23:50;;937.3;0;928.4;16
22/02/2021;8178D;ALBACETE;ALBACETE;676;7;0;5.3;6:30;8.6;Varias;27;2.2;10;1:30;0.4;947.9;24;933.2;0
23/02/2021;8178D;ALBACETE;ALBACETE;676;10.2;0;5.8;5:10;14.6;14:59;9;0.3;5.8;11:59;7.3;956.1;24;947.9;0
24/02/2021;8178D;ALBACETE;ALBACETE;676;9.5;0;3;5:27;16;15:31;10;0.8;5.8;14:23;5.6;956.1;0;951.6;18
25/02/2021;8178D;ALBACETE;ALBACETE;676;11.4;0;7;3:30;15.9;15:18;11;1.7;7.8;13:24;5.7;952.3;0;949.3;17
26/02/2021;8178D;ALBACETE;ALBACETE;676;9.8;0;4.1;23:59;15.4;14:13;9;1.1;5.3;Varias;4.7;951.6;11;949.1;18
27/02/2021;8178D;ALBACETE;ALBACETE;676;8.9;0;0.3;5:25;17.5;15:55;12;0;5;21:00;7.3;949.3;0;944;18
28/02/2021;8178D;ALBACETE;ALBACETE;676;7.4;0;3.6;1:20;11.3;13:40;15;1.4;8.1;10:04;0.1;945.3;2;943.4;17
01/03/2021;8178D;ALBACETE;ALBACETE;676;8.7;0;7.3;0:10;10.1;14:41;9;1.9;8.6;15:59;0;945.9;23;943.4;4
02/03/2021;8178D;ALBACETE;ALBACETE;676;9.2;0;7.7;0:20;10.8;16:00;11;1.7;6.4;14:17;0;950.7;23;945.8;Varias
03/03/2021;8178D;ALBACETE;ALBACETE;676;10.3;0;6.9;22:50;13.7;14:55;9;0.6;5.8;17:29;0.2;951.1;9;948.6;24
04/03/2021;8178D;ALBACETE;ALBACETE;676;9.3;0;3.1;7:20;15.5;14:47;11;0.3;6.4;13:47;8.6;948.6;0;940.9;17
05/03/2021;8178D;ALBACETE;ALBACETE;676;8.9;0;4.3;5:40;13.5;16:49;9;1.4;6.4;14:00;1.6;941.6;21;938.8;16
06/03/2021;8178D;ALBACETE;ALBACETE;676;9.8;3.4;6.4;6:50;13.1;13:10;15;1.4;6.7;16:36;;943.7;Varias;941.3;3
07/03/2021;8178D;ALBACETE;ALBACETE;676;7.7;6.8;6.8;23:59;8.6;14:10;4;1.4;5.6;3:20;;943.5;0;938.6;24
08/03/2021;8178D;ALBACETE;ALBACETE;676;10;2.6;6.7;3:30;13.4;13:23;27;0.8;6.9;15:12;2.5;939;24;936;17
09/03/2021;8178D;ALBACETE;ALBACETE;676;9.8;0.5;6.1;Varias;13.5;16:32;15;0;5.6;15:13;4.9;942.1;24;938.8;5
10/03/2021;8178D;ALBACETE;ALBACETE;676;9.1;0;2.5;7:10;15.7;15:42;28;0.8;7.2;12:12;9.8;947.3;24;942.1;0
11/03/2021;8178D;ALBACETE;ALBACETE;676;11.4;0;3.5;6:30;19.3;16:22;27;1.7;9.2;12:29;10;948.7;10;945.5;18
12/03/2021;8178D;ALBACETE;ALBACETE;676;10.8;0;5.6;23:59;16;15:32;27;0.8;9.4;10:00;6.1;946.6;0;943.5;17
13/03/2021;8178D;ALBACETE;ALBACETE;676;10;0;2.8;5:24;17.1;Varias;28;0.8;7.5;15:22;10.5;946.1;10;943.1;19
14/03/2021;8178D;ALBACETE;ALBACETE;676;10.4;0;3;6:22;17.7;15:58;26;0.8;8.1;13:59;10.6;947.7;11;945.3;0
15/03/2021;8178D;ALBACETE;ALBACETE;676;10.2;0;2.1;6:27;18.4;16:09;7;0.6;5.3;22:34;10.2;947.7;10;944.3;18
16/03/2021;8178D;ALBACETE;ALBACETE;676;11.2;0;3.6;6:30;18.7;16:17;16;0.8;5;14:09;10.7;947.7;9;945.4;17
17/03/2021;8178D;ALBACETE;ALBACETE;676;11.6;0;3.6;5:54;19.7;15:58;2;0.6;5.8;21:36;10;947.7;0;941.3;19
18/03/2021;8178D;ALBACETE;ALBACETE;676;7.1;Ip;3.1;23:59;11.1;15:12;10;1.7;7.2;15:18;6.9;942.2;0;938.7;20
19/03/2021;8178D;ALBACETE;ALBACETE;676;5.6;2.8;1.2;6:17;10;15:10;26;0.8;8.3;15:30;0.3;938.9;0;932;15
20/03/2021;8178D;ALBACETE;ALBACETE;676;5.6;0;0.1;6:10;11.2;15:10;6;1.1;9.7;14:07;;941.9;24;935.2;0
21/03/2021;8178D;ALBACETE;ALBACETE;676;6.5;0;-0.6;6:15;13.6;15:51;26;1.4;7.2;16:20;;943.3;10;939.8;18
22/03/2021;8178D;ALBACETE;ALBACETE;676;8.4;0;0.7;6:40;16;16:18;29;0.6;5.3;1:10;10.5;942.5;24;939.8;4
23/03/2021;8178D;ALBACETE;ALBACETE;676;11.2;0;2;6:20;20.5;15:30;26;0.6;7.8;15:38;11;945.5;24;942.5;0
24/03/2021;8178D;ALBACETE;ALBACETE;676;12.1;0;3;6:30;21.2;Varias;26;0.3;5.3;13:17;11.2;948;10;945.5;Varias
25/03/2021;8178D;ALBACETE;ALBACETE;676;14.2;0;6;6:30;22.4;14:50;26;0.3;5;11:50;10.9;947.4;9;943.8;17
26/03/2021;8178D;ALBACETE;ALBACETE;676;15.3;0;8;6:40;22.6;13:41;27;0.8;7.2;14:30;8.6;946;23;943;17
27/03/2021;8178D;ALBACETE;ALBACETE;676;12.4;0;6.8;23:59;18.1;13:20;6;1.9;9.2;15:15;7.4;950.3;24;945.4;3
28/03/2021;8178D;ALBACETE;ALBACETE;676;12;0;3.5;6:02;20.6;14:50;8;1.9;8.6;16:20;7.3;951.3;24;949.4;15
29/03/2021;8178D;ALBACETE;ALBACETE;676;12;0;6.4;4:20;17.7;15:24;9;1.4;8.3;14:04;3.5;951.3;0;948.8;17
30/03/2021;8178D;ALBACETE;ALBACETE;676;13.2;0;6.5;4:37;19.8;14:26;7;1.7;8.6;13:50;3.9;950.4;Varias;947.3;17
31/03/2021;8178D;ALBACETE;ALBACETE;676;13.3;0;3.9;5:53;22.7;14:45;14;1.7;8.9;11:11;10.5;948.4;0;942.1;18
01/04/2021;8178D;ALBACETE;ALBACETE;676;14.5;0;6.3;6:10;22.7;14:23;99;1.4;8.1;Varias;8.4;943.7;8;937.7;15
02/04/2021;8178D;ALBACETE;ALBACETE;676;14.2;0;7.7;5:50;20.7;15:30;28;0.8;9.7;14:46;10.8;940.1;0;936.9;16
03/04/2021;8178D;ALBACETE;ALBACETE;676;13.9;3.3;8.8;23:50;19;13:30;26;0.6;8.6;14:20;3.3;938.1;0;935.2;17
04/04/2021;8178D;ALBACETE;ALBACETE;676;11.6;0;5.3;6:10;17.8;Varias;9;1.1;8.1;14:00;9.5;940.9;23;936.6;2
05/04/2021;8178D;ALBACETE;ALBACETE;676;15;0;7.9;6:10;22;15:56;12;0.6;5.6;1:40;10.8;941.7;10;938.9;Varias
06/04/2021;8178D;ALBACETE;ALBACETE;676;15.7;0;7.8;5:19;23.6;15:16;35;1.9;8.6;13:45;11.8;939.4;0;934;18
07/04/2021;8178D;ALBACETE;ALBACETE;676;11.8;0;6.4;4:58;17.1;13:10;8;1.4;8.6;17:17;8.5;945.8;24;935.7;0
08/04/2021;8178D;ALBACETE;ALBACETE;676;11.4;1.3;8.1;23:59;14.8;16:18;99;1.9;6.7;Varias;3.1;946;10;942.8;17
09/04/2021;8178D;ALBACETE;ALBACETE;676;11.8;1.1;6;6:20;17.7;15:51;9;1.7;6.4;18:10;5.2;943.3;0;939.6;18
10/04/2021;8178D;ALBACETE;ALBACETE;676;13;3.2;8.6;4:50;17.3;15:50;13;1.1;8.9;9:06;7.7;940.3;0;935.4;18
11/04/2021;8178D;ALBACETE;ALBACETE;676;12.2;3.8;8.4;4:30;16;10:30;28;0.8;8.9;14:00;5.4;942.8;24;936.2;5
12/04/2021;8178D;ALBACETE;ALBACETE;676;11.8;0;4.8;6:10;18.7;15:27;15;0.3;6.7;19:52;10.9;946.4;23;942.8;0
13/04/2021;8178D;ALBACETE;ALBACETE;676;14.2;0;10;5:20;18.3;13:45;12;1.9;7.5;Varias;5.7;946.3;0;942.3;18
14/04/2021;8178D;ALBACETE;ALBACETE;676;12.8;Ip;8.7;3:41;17;14:34;23;1.9;8.6;11:44;3.9;943.1;0;939;16
15/04/2021;8178D;ALBACETE;ALBACETE;676;7.8;0.8;5.7;23:59;10;Varias;11;0.6;7.5;16:32;0;940.3;0;938.9;Varias
16/04/2021;8178D;ALBACETE;ALBACETE;676;9.5;1.7;1.7;5:37;17.3;14:34;34;0.3;9.2;15:36;7.7;941.1;24;937.1;15
17/04/2021;8178D;ALBACETE;ALBACETE;676;9.2;0;2.2;6:32;16.3;15:10;25;0.6;9.7;17:15;12.2;941.1;Varias;938.3;15
18/04/2021;8178D;ALBACETE;ALBACETE;676;9;0;1.3;5:27;16.8;15:20;27;0.3;5.8;13:40;11.9;943.3;22;940.7;0
19/04/2021;8178D;ALBACETE;ALBACETE;676;13.8;0.2;5.6;5:10;21.9;14:32;25;1.1;8.6;15:29;11.2;943.1;0;938.5;18
20/04/2021;8178D;ALBACETE;ALBACETE;676;16.1;0.1;10.2;5:50;22;14:36;20;1.1;10;14:55;10.6;939.3;0;934;16
21/04/2021;8178D;ALBACETE;ALBACETE;676;13.8;8.9;9.4;5:58;18.2;12:20;20;0.8;7.2;16:20;3.2;936.8;21;933.9;16
22/04/2021;8178D;ALBACETE;ALBACETE;676;13.3;16.4;8.6;23:59;18;14:40;;;;;;941.6;24;935.9;3
23/04/2021;8178D;ALBACETE;ALBACETE;676;11.6;0;8.6;0:00;14.6;14:00;;;;;;942.7;10;941.2;5
24/04/2021;8178D;ALBACETE;ALBACETE;676;11;5.7;7.6;3:11;14.4;12:50;8;1.9;7.8;12:00;;942.7;0;939.5;22
25/04/2021;8178D;ALBACETE;ALBACETE;676;12.2;12.4;8.5;5:00;16;11:25;9;1.9;7.5;13:40;;941.8;1;933.1;Varias
26/04/2021;8178D;ALBACETE;ALBACETE;676;13.9;0.5;9.4;5:30;18.4;14:28;21;1.1;8.3;3:07;5.1;934.1;0;929.5;3
27/04/2021;8178D;ALBACETE;ALBACETE;676;13.6;1.7;8.7;5:29;18.5;14:00;29;0.8;6.4;15:56;6.3;931.6;0;929.2;Varias
28/04/2021;8178D;ALBACETE;ALBACETE;676;15;2.7;10.3;5:40;19.8;12:51;27;0.8;12.8;18:00;7.7;932.7;23;930.1;18
29/04/2021;8178D;ALBACETE;ALBACETE;676;14.8;0;10.7;2:59;19;14:39;25;2.5;10.6;16:03;8.5;934;22;932;18
30/04/2021;8178D;ALBACETE;ALBACETE;676;13.5;Ip;8.5;5:42;18.5;15:01;27;0.3;6.4;11:50;9.2;934;23;932.2;Varias
